Regions,Date,Channel,Product,Sales
Europe,5/13/2024,Direct,OS,"2,214.00"
Europe,5/14/2024,Direct,Cloud Service,"5,901.00"
Asia,5/15/2024,Distributor,Cloud Service,"4,042.00"
Asia,5/16/2024,Distributor,OTHERS,"2,138.00"
Asia,5/17/2024,Distributor,OS,"1,879.00"
North America,5/18/2024,Distributor,OTHERS,"4,760.00"
Europe,5/19/2024,Cloud,OS,"1,345.00"
Europe,5/20/2024,Cloud,Cloud Service,"2,983.00"
Europe,5/21/2024,Cloud,ERP,"6,341.00"
Europe,5/22/2024,Cloud,OTHERS,"1,901.00"
Europe,5/23/2024,Cloud,OS,"1,135.00"
Europe,5/24/2024,Cloud,Cloud Service,"8,002.00"
Europe,5/25/2024,Cloud,Support,"9,260.00"
Europe,5/26/2024,Cloud,Certification,"3,508.00"
North America,5/27/2024,Distributor,MIS,"4,683.00"
North America,5/28/2024,Distributor,ERP,"8,676.00"
Africa,5/29/2024,Distributor,Cloud Service,"8,875.00"
Africa,5/30/2024,Distributor,Support,"8,642.00"
Africa,5/31/2024,Cloud,Certification,"8,816.00"
Africa,6/1/2024,Cloud,MIS,"7,353.00"
Africa,6/2/2024,Cloud,ERP,"1,163.00"
Africa,6/3/2024,Cloud,OTHERS,"3,518.00"
North America,6/4/2024,Cloud,OS,"3,270.00"
North America,6/5/2024,Cloud,Cloud Service,"8,725.00"
North America,6/6/2024,Cloud,Support,"2,851.00"
North America,6/7/2024,Cloud,Certification,"5,050.00"
Asia,6/8/2024,Cloud,MIS,"3,667.00"
Asia,6/9/2024,Cloud,ERP,"6,409.00"
Asia,6/10/2024,Cloud,OTHERS,"4,672.00"
Asia,6/11/2024,Cloud,OS,"8,796.00"
North America,6/12/2024,Cloud,Cloud Service,"3,850.00"
North America,6/13/2024,Cloud,Support,"7,741.00"
North America,6/14/2024,Cloud,Certification,"3,265.00"
North America,6/15/2024,Cloud,MIS,"1,044.00"
Asia,6/16/2024,Cloud,ERP,"3,049.00"
Asia,6/17/2024,Cloud,OTHERS,"5,909.00"
Asia,6/18/2024,Cloud,OS,"8,868.00"
Asia,6/19/2024,Cloud,Cloud Service,"2,417.00"
Asia,6/20/2024,Cloud,Support,"4,451.00"
Asia,6/21/2024,Cloud,Certification,"1,032.00"
Asia,6/22/2024,Cloud,MIS,"3,544.00"
Asia,6/23/2024,Cloud,ERP,"6,001.00"
North America,6/24/2024,Cloud,OTHERS,"1,000.00"
North America,6/25/2024,Cloud,OS,"6,916.00"
North America,6/26/2024,Cloud,Cloud Service,"6,025.00"
North America,6/27/2024,Cloud,Support,"7,755.00"
North America,6/28/2024,Cloud,Certification,"2,949.00"
North America,6/29/2024,Cloud,MIS,"6,711.00"
North America,6/30/2024,Cloud,ERP,"9,355.00"
North America,7/1/2024,Cloud,OTHERS,"2,655.00"
Asia,7/2/2024,Cloud,OS,"2,501.00"
Asia,7/3/2024,Cloud,Cloud Service,"2,923.00"
Asia,7/4/2024,Cloud,Support,"9,463.00"
Asia,7/5/2024,Cloud,Certification,"6,770.00"
North America,7/6/2024,Cloud,MIS,"8,104.00"
North America,7/7/2024,Cloud,ERP,"5,785.00"
North America,7/8/2024,Cloud,OTHERS,"7,457.00"
North America,7/9/2024,Cloud,OS,"8,301.00"
North America,7/10/2024,Cloud,Cloud Service,"5,388.00"
North America,7/11/2024,Cloud,Support,"9,214.00"
North America,7/12/2024,Cloud,Certification,"5,900.00"
North America,7/13/2024,Cloud,MIS,"5,395.00"
Asia,7/14/2024,Cloud,ERP,"2,481.00"
Asia,7/15/2024,Cloud,OTHERS,"4,327.00"
Asia,7/16/2024,Cloud,OS,"8,596.00"
North America,7/17/2024,Cloud,Cloud Service,"1,421.00"
North America,7/18/2024,Cloud,Support,"6,452.00"
North America,7/19/2024,Cloud,Certification,"2,651.00"
North America,7/20/2024,Cloud,MIS,"9,429.00"
Europe,7/21/2024,Cloud,ERP,"7,265.00"
Europe,7/22/2024,Cloud,OTHERS,"6,924.00"
Europe,7/23/2024,Cloud,OS,"2,013.00"
Europe,7/24/2024,Cloud,Cloud Service,"8,631.00"
Asia,7/25/2024,Cloud,Support,"7,131.00"
Asia,7/26/2024,Cloud,Certification,"2,499.00"
Asia,7/27/2024,Cloud,MIS,"7,361.00"
Asia,7/28/2024,Cloud,ERP,"8,427.00"
Asia,7/29/2024,Cloud,OTHERS,"1,273.00"
Asia,7/30/2024,Cloud,OS,"2,467.00"
Asia,7/31/2024,Cloud,Cloud Service,"4,608.00"
Asia,8/1/2024,Cloud,Support,"2,394.00"
Europe,8/2/2024,Cloud,Certification,"7,055.00"
Europe,8/3/2024,Cloud,MIS,"4,427.00"
Europe,8/4/2024,Cloud,ERP,"5,981.00"
Europe,8/5/2024,Cloud,OTHERS,"4,038.00"
Europe,8/6/2024,Cloud,OS,"7,747.00"
Europe,8/7/2024,Cloud,Cloud Service,"7,887.00"
Europe,8/8/2024,Cloud,Support,"4,216.00"
Europe,8/9/2024,Cloud,Certification,"6,995.00"
Asia,8/10/2024,Cloud,MIS,"7,528.00"
Asia,8/11/2024,Cloud,ERP,"3,578.00"
Asia,8/12/2024,Cloud,OTHERS,"6,425.00"
Asia,8/13/2024,Cloud,OS,"8,040.00"
Asia,8/14/2024,Cloud,Cloud Service,"5,199.00"
Asia,8/15/2024,Cloud,Support,"1,249.00"
Asia,8/16/2024,Cloud,Certification,"6,359.00"
Asia,8/17/2024,Cloud,MIS,"8,529.00"
Europe,8/18/2024,Cloud,ERP,"8,240.00"
Europe,8/19/2024,Cloud,OTHERS,"2,922.00"
Europe,8/20/2024,Cloud,OS,"2,352.00"
Europe,8/21/2024,Cloud,Cloud Service,"5,214.00"
Asia,8/22/2024,Cloud,Support,"2,962.00"
Asia,8/23/2024,Cloud,Certification,"6,175.00"
Asia,8/24/2024,Cloud,MIS,"5,197.00"
Asia,8/25/2024,Cloud,ERP,"9,442.00"
Africa,8/26/2024,Cloud,OTHERS,"2,703.00"
Africa,8/27/2024,Cloud,OS,"2,852.00"
Africa,8/28/2024,Cloud,Cloud Service,"8,789.00"
Africa,8/29/2024,Cloud,Support,"4,558.00"
Africa,8/30/2024,Cloud,Certification,"5,154.00"
Africa,8/31/2024,Cloud,MIS,"8,671.00"
Africa,9/1/2024,Cloud,ERP,"8,468.00"
Africa,9/2/2024,Cloud,OTHERS,"4,999.00"
Africa,9/3/2024,Cloud,OS,"9,186.00"
Africa,9/4/2024,Cloud,Cloud Service,"4,622.00"
Africa,9/5/2024,Cloud,Support,"5,578.00"
Africa,9/6/2024,Cloud,Certification,"8,944.00"
Africa,9/7/2024,Cloud,MIS,"9,782.00"
Africa,9/8/2024,Cloud,ERP,"2,737.00"
Africa,9/9/2024,Cloud,OTHERS,"8,944.00"
Africa,9/10/2024,Cloud,OS,"7,587.00"
Africa,9/11/2024,Cloud,Cloud Service,"6,962.00"
Africa,9/12/2024,Cloud,Support,"6,708.00"
Africa,9/13/2024,Cloud,Certification,"1,618.00"
Africa,9/14/2024,Cloud,MIS,"5,065.00"
Africa,9/15/2024,Cloud,ERP,"8,939.00"
Africa,9/16/2024,Cloud,OTHERS,"6,133.00"
Africa,9/17/2024,Cloud,OS,"8,492.00"
Africa,9/18/2024,Cloud,Cloud Service,"5,829.00"
Africa,9/19/2024,Cloud,Support,"6,039.00"
Africa,9/20/2024,Cloud,Certification,"7,643.00"
Africa,9/21/2024,Cloud,MIS,"3,072.00"
Africa,9/22/2024,Cloud,ERP,"5,769.00"
Africa,9/23/2024,Cloud,OTHERS,"3,393.00"
Africa,9/24/2024,Cloud,OS,"6,968.00"
Africa,9/25/2024,Cloud,Cloud Service,"5,041.00"
Africa,9/26/2024,Cloud,Support,"8,727.00"
Africa,9/27/2024,Cloud,Certification,"3,717.00"
Africa,9/28/2024,Cloud,MIS,"4,100.00"
Africa,9/29/2024,Cloud,ERP,"3,982.00"
Africa,9/30/2024,Cloud,OTHERS,"8,125.00"
Asia,10/1/2024,Distributor,OS,"2,037.00"
North America,10/2/2024,Cloud,Cloud Service,"2,034.00"
North America,10/3/2024,Cloud,Support,"8,024.00"
North America,10/4/2024,Cloud,Certification,"3,304.00"
North America,10/5/2024,Cloud,MIS,"6,626.00"
Africa,10/6/2024,Cloud,ERP,"2,257.00"
Africa,10/7/2024,Cloud,OTHERS,"2,997.00"
North America,10/8/2024,Direct,ERP,"2,832.00"
Africa,10/9/2024,Distributor,Cloud Service,"5,970.00"
Africa,10/10/2024,Distributor,OTHERS,"2,028.00"
Africa,10/11/2024,Distributor,MIS,"6,120.00"
Australia,10/12/2024,Direct,OS,"7,484.00"
Australia,10/13/2024,Direct,Cloud Service,"2,102.00"
Europe,10/14/2024,Direct,Cloud Service,"8,737.00"
North America,10/15/2024,Distributor,MIS,"7,141.00"
North America,10/16/2024,Distributor,OTHERS,"1,798.00"
Asia,10/17/2024,Distributor,OTHERS,"6,212.00"
North America,10/18/2024,Distributor,MIS,"7,087.00"
North America,10/19/2024,Distributor,Certification,"2,346.00"
Europe,10/20/2024,Distributor,Cloud Service,"6,150.00"
Europe,10/21/2024,Distributor,Support,"8,056.00"
Europe,10/22/2024,Distributor,Certification,"5,642.00"
Europe,10/23/2024,Distributor,OS,"3,816.00"
Europe,10/24/2024,Distributor,Cloud Service,"8,004.00"
North America,10/25/2024,Cloud,OTHERS,"8,308.00"
North America,10/26/2024,Cloud,OS,"3,284.00"
Asia,10/27/2024,Cloud,Certification,"8,841.00"
Asia,10/28/2024,Cloud,MIS,"1,646.00"
Africa,10/29/2024,Cloud,ERP,"8,682.00"
Africa,10/30/2024,Cloud,OTHERS,"6,501.00"
Africa,10/31/2024,Cloud,OS,"1,490.00"
Africa,11/1/2024,Cloud,Cloud Service,"6,986.00"
Africa,11/2/2024,Cloud,Support,"9,315.00"
Africa,11/3/2024,Cloud,Certification,"6,009.00"
North America,11/4/2024,Cloud,MIS,"3,870.00"
North America,11/5/2024,Cloud,ERP,"7,154.00"
North America,11/6/2024,Cloud,OTHERS,"8,669.00"
North America,11/7/2024,Cloud,OS,"4,114.00"
North America,11/8/2024,Cloud,Cloud Service,"7,752.00"
North America,11/9/2024,Cloud,Support,"7,556.00"
North America,11/10/2024,Cloud,Certification,"7,939.00"
North America,11/11/2024,Cloud,MIS,"7,380.00"
Asia,11/12/2024,Cloud,ERP,"8,912.00"
Asia,11/13/2024,Cloud,OTHERS,"2,697.00"
North America,11/14/2024,Cloud,Cloud Service,"8,761.00"
North America,11/15/2024,Cloud,Support,"1,636.00"
North America,11/16/2024,Cloud,Certification,"4,669.00"
North America,11/17/2024,Cloud,OS,"8,579.00"
Africa,11/18/2024,Cloud,Cloud Service,"4,820.00"
Africa,11/19/2024,Cloud,Support,"2,102.00"
North America,11/20/2024,Cloud,Certification,"4,854.00"
North America,11/21/2024,Cloud,MIS,"1,728.00"
North America,11/22/2024,Cloud,ERP,"4,827.00"
Africa,11/23/2024,Cloud,OTHERS,"5,383.00"
Africa,11/24/2024,Cloud,OS,"1,664.00"
North America,11/25/2024,Cloud,Cloud Service,"4,925.00"
North America,11/26/2024,Cloud,Support,"6,214.00"
Africa,11/27/2024,Distributor,Certification,"7,440.00"
Africa,11/28/2024,Distributor,MIS,"2,641.00"
North America,11/29/2024,Distributor,Support,"9,535.00"
North America,11/30/2024,Distributor,Certification,"6,790.00"
Europe,12/1/2024,Direct,OS,"4,183.00"
Europe,12/2/2024,Direct,Cloud Service,"5,321.00"
Europe,12/3/2024,Direct,Support,"3,938.00"
Europe,12/4/2024,Direct,Certification,"1,587.00"
Europe,12/5/2024,Direct,MIS,"4,201.00"
Asia,12/6/2024,Distributor,MIS,"9,923.00"
Asia,12/7/2024,Distributor,ERP,"7,916.00"
North America,12/8/2024,Distributor,ERP,"4,063.00"
Australia,12/9/2024,Distributor,Cloud Service,"7,295.00"
Australia,12/10/2024,Distributor,Support,"8,833.00"
Australia,12/11/2024,Distributor,Certification,"8,020.00"
Australia,12/12/2024,Distributor,MIS,"4,863.00"
Australia,12/13/2024,Distributor,ERP,"6,899.00"
Australia,12/14/2024,Distributor,OTHERS,"6,530.00"
Australia,12/15/2024,Distributor,OS,"3,885.00"
Australia,12/16/2024,Distributor,Cloud Service,"4,368.00"
Australia,12/17/2024,Distributor,Support,"8,167.00"
Australia,12/18/2024,Distributor,Certification,"7,025.00"
North America,12/19/2024,Distributor,MIS,"2,174.00"
Asia,12/20/2024,Distributor,OTHERS,"8,339.00"
North America,12/21/2024,Distributor,MIS,"5,507.00"
North America,12/22/2024,Distributor,ERP,"7,850.00"
North America,12/23/2024,Distributor,Certification,"2,332.00"
Asia,12/24/2024,Distributor,Support,"5,060.00"
Asia,12/25/2024,Distributor,Certification,"4,595.00"
Asia,12/26/2024,Distributor,MIS,"9,148.00"
Asia,12/27/2024,Distributor,ERP,"5,612.00"
Asia,12/28/2024,Distributor,OTHERS,"6,520.00"
Australia,12/29/2024,Distributor,Cloud Service,"9,459.00"
North America,12/30/2024,Distributor,ERP,"9,392.00"
North America,12/31/2024,Distributor,Certification,"7,907.00"
North America,1/1/2024,Distributor,ERP,"1,342.00"
North America,1/2/2024,Distributor,OS,"1,044.00"
South America,1/3/2024,Distributor,Cloud Service,"5,876.00"
Asia,1/4/2024,Cloud,Certification,"5,761.00"
Asia,1/5/2024,Cloud,MIS,"6,366.00"
Asia,1/6/2024,Cloud,ERP,"3,801.00"
North America,1/7/2024,Cloud,OTHERS,"4,145.00"
North America,1/8/2024,Cloud,OS,"1,556.00"
North America,1/9/2024,Distributor,OTHERS,"2,997.00"
Africa,1/10/2024,Distributor,OS,"2,181.00"
North America,1/11/2024,Cloud,OS,"2,214.00"
North America,1/12/2024,Cloud,Cloud Service,"9,284.00"
North America,1/13/2024,Cloud,Support,"5,729.00"
North America,1/14/2024,Cloud,Certification,"7,677.00"
North America,1/15/2024,Cloud,MIS,"5,514.00"
North America,1/16/2024,Cloud,ERP,"1,484.00"
North America,1/17/2024,Cloud,OTHERS,"6,512.00"
North America,1/18/2024,Cloud,OS,"8,900.00"
North America,1/19/2024,Cloud,Cloud Service,"5,237.00"
North America,1/20/2024,Cloud,Support,"5,948.00"
North America,1/21/2024,Cloud,Certification,"4,954.00"
North America,1/22/2024,Cloud,MIS,"4,527.00"
North America,1/23/2024,Cloud,ERP,"1,916.00"
North America,1/24/2024,Cloud,OTHERS,"5,457.00"
North America,1/25/2024,Cloud,OS,"6,732.00"
North America,1/26/2024,Cloud,Cloud Service,"3,369.00"
North America,1/27/2024,Cloud,Support,"1,869.00"
North America,1/28/2024,Cloud,Certification,"3,444.00"
North America,1/29/2024,Cloud,MIS,"1,921.00"
North America,1/30/2024,Cloud,ERP,"1,684.00"
North America,1/31/2024,Cloud,OTHERS,"5,353.00"
North America,2/1/2024,Cloud,OS,"9,718.00"
North America,2/2/2024,Cloud,Cloud Service,"8,418.00"
North America,2/3/2024,Cloud,Support,"1,898.00"
North America,2/4/2024,Cloud,Certification,"9,141.00"
North America,2/5/2024,Cloud,MIS,"5,505.00"
North America,2/6/2024,Cloud,ERP,"4,029.00"
North America,2/7/2024,Cloud,OTHERS,"2,267.00"
North America,2/8/2024,Cloud,OS,"7,518.00"
North America,2/9/2024,Cloud,Cloud Service,"4,961.00"
North America,2/10/2024,Cloud,Support,"9,332.00"
North America,2/11/2024,Cloud,Certification,"4,653.00"
North America,2/12/2024,Cloud,MIS,"2,601.00"
North America,2/13/2024,Cloud,ERP,"5,915.00"
North America,2/14/2024,Cloud,OTHERS,"2,857.00"
North America,2/15/2024,Cloud,OS,"7,530.00"
Asia,2/16/2024,Cloud,Cloud Service,"1,261.00"
Asia,2/17/2024,Cloud,Support,"5,096.00"
Asia,2/18/2024,Cloud,Certification,"9,742.00"
Asia,2/19/2024,Cloud,MIS,"6,492.00"
Asia,2/20/2024,Cloud,ERP,"7,857.00"
Asia,2/21/2024,Cloud,OTHERS,"1,272.00"
Asia,2/22/2024,Cloud,OS,"3,534.00"
Asia,2/23/2024,Cloud,Cloud Service,"8,085.00"
Asia,2/24/2024,Cloud,Support,"2,483.00"
Asia,2/25/2024,Cloud,Certification,"4,769.00"
Asia,2/26/2024,Cloud,MIS,"6,458.00"
Asia,2/27/2024,Cloud,ERP,"1,485.00"
Asia,2/28/2024,Cloud,OTHERS,"3,387.00"
Asia,2/29/2024,Cloud,OS,"9,580.00"
Asia,3/1/2024,Cloud,Cloud Service,"5,051.00"
Asia,3/2/2024,Cloud,Support,"5,654.00"
Asia,3/3/2024,Cloud,Certification,"9,755.00"
Asia,3/4/2024,Cloud,MIS,"6,872.00"
Asia,3/5/2024,Cloud,ERP,"3,796.00"
Asia,3/6/2024,Cloud,OTHERS,"5,877.00"
Asia,3/7/2024,Cloud,OS,"5,122.00"
Asia,3/8/2024,Cloud,Cloud Service,"3,032.00"
Asia,3/9/2024,Cloud,Support,"1,021.00"
Asia,3/10/2024,Cloud,Certification,"1,254.00"
Asia,3/11/2024,Cloud,MIS,"3,252.00"
Africa,3/12/2024,Cloud,ERP,"2,504.00"
Africa,3/13/2024,Cloud,OTHERS,"4,088.00"
Africa,3/14/2024,Cloud,OS,"9,543.00"
Africa,3/15/2024,Cloud,Cloud Service,"3,434.00"
Africa,3/16/2024,Cloud,Support,"7,594.00"
Africa,3/17/2024,Cloud,Certification,"9,662.00"
Africa,3/18/2024,Cloud,MIS,"4,993.00"
Africa,3/19/2024,Cloud,ERP,"5,811.00"
Africa,3/20/2024,Cloud,OTHERS,"4,117.00"
Africa,3/21/2024,Cloud,OS,"5,615.00"
Africa,3/22/2024,Cloud,Cloud Service,"2,211.00"
Africa,3/23/2024,Cloud,Support,"1,520.00"
Africa,3/24/2024,Cloud,Certification,"3,196.00"
Africa,3/25/2024,Cloud,MIS,"8,968.00"
Africa,3/26/2024,Cloud,ERP,"7,862.00"
Africa,3/27/2024,Cloud,OTHERS,"6,167.00"
Africa,3/28/2024,Cloud,OS,"9,808.00"
Africa,3/29/2024,Cloud,Cloud Service,"2,099.00"
Africa,3/30/2024,Cloud,Support,"7,008.00"
Africa,3/31/2024,Cloud,Certification,"1,335.00"
Africa,4/1/2024,Cloud,MIS,"7,679.00"
Africa,4/2/2024,Cloud,ERP,"6,362.00"
Africa,4/3/2024,Cloud,OTHERS,"2,211.00"
Africa,4/4/2024,Cloud,OS,"5,704.00"
Africa,4/5/2024,Cloud,Cloud Service,"3,981.00"
Africa,4/6/2024,Cloud,Support,"7,136.00"
Africa,4/7/2024,Cloud,Certification,"2,078.00"
Africa,4/8/2024,Cloud,MIS,"1,538.00"
Africa,4/9/2024,Cloud,ERP,"9,807.00"
Africa,4/10/2024,Cloud,OTHERS,"6,314.00"
Africa,4/11/2024,Cloud,OS,"4,795.00"
Africa,4/12/2024,Cloud,Cloud Service,"2,268.00"
Africa,4/13/2024,Cloud,Support,"2,872.00"
Africa,4/14/2024,Cloud,Certification,"3,182.00"
Africa,4/15/2024,Cloud,MIS,"9,352.00"
Africa,4/16/2024,Cloud,ERP,"2,135.00"
Africa,4/17/2024,Cloud,OTHERS,"3,961.00"
North America,4/18/2024,Direct,OS,"1,672.00"
North America,4/19/2024,Distributor,Cloud Service,"2,563.00"
North America,4/20/2024,Distributor,MIS,"5,875.00"
North America,4/21/2024,Distributor,ERP,"2,626.00"
North America,4/22/2024,Distributor,OTHERS,"4,992.00"
North America,4/23/2024,Distributor,OS,"1,710.00"
North America,4/24/2024,Distributor,Cloud Service,"3,764.00"
North America,4/25/2024,Direct,Support,"3,358.00"
North America,4/26/2024,Direct,Certification,"8,732.00"
North America,4/27/2024,Direct,MIS,"4,601.00"
North America,4/28/2024,Direct,ERP,"3,367.00"
North America,4/29/2024,Direct,OTHERS,"4,924.00"
North America,4/30/2024,Direct,OS,"6,623.00"
Africa,5/1/2024,Distributor,Support,"2,117.00"
Asia,5/2/2024,Distributor,Support,"9,803.00"
Europe,5/3/2024,Distributor,OS,"9,891.00"
Europe,5/4/2024,Distributor,Cloud Service,"6,276.00"
Europe,5/5/2024,Distributor,Support,"7,880.00"
Europe,5/6/2024,Distributor,Certification,"7,340.00"
Africa,5/7/2024,Distributor,MIS,"9,373.00"
Africa,5/8/2024,Distributor,ERP,"6,390.00"
North America,5/9/2024,Distributor,OS,"3,465.00"
Europe,5/10/2024,Direct,Support,"5,758.00"
Australia,5/11/2024,Distributor,MIS,"1,932.00"
Australia,5/12/2024,Distributor,ERP,"1,103.00"
Asia,5/13/2024,Distributor,ERP,"1,730.00"
Asia,5/14/2024,Distributor,Support,"2,908.00"
Asia,5/15/2024,Distributor,Certification,"8,136.00"
North America,5/16/2024,Distributor,OS,"9,410.00"
Asia,5/17/2024,Distributor,Cloud Service,"6,211.00"
Asia,5/18/2024,Distributor,Support,"9,614.00"
Asia,5/19/2024,Distributor,Certification,"3,723.00"
Asia,5/20/2024,Distributor,MIS,"3,799.00"
Asia,5/21/2024,Distributor,ERP,"3,193.00"
Asia,5/22/2024,Distributor,OTHERS,"4,125.00"
Asia,5/23/2024,Distributor,OS,"2,516.00"
Asia,5/24/2024,Distributor,Cloud Service,"8,590.00"
Asia,5/25/2024,Distributor,Support,"5,052.00"
Asia,5/26/2024,Distributor,Certification,"1,082.00"
Asia,5/27/2024,Distributor,MIS,"5,152.00"
Asia,5/28/2024,Distributor,ERP,"6,733.00"
Asia,5/29/2024,Distributor,ERP,"9,661.00"
North America,5/30/2024,Distributor,ERP,"2,113.00"
North America,5/31/2024,Distributor,Certification,"9,486.00"
North America,6/1/2024,Cloud,Support,"1,211.00"
North America,6/2/2024,Cloud,Certification,"1,197.00"
North America,6/3/2024,Cloud,MIS,"7,954.00"
North America,6/4/2024,Cloud,ERP,"7,068.00"
North America,6/5/2024,Cloud,OTHERS,"4,570.00"
North America,6/6/2024,Cloud,OS,"9,478.00"
North America,6/7/2024,Cloud,Cloud Service,"3,245.00"
North America,6/8/2024,Cloud,Support,"1,351.00"
North America,6/9/2024,Cloud,Certification,"1,483.00"
North America,6/10/2024,Cloud,OTHERS,"2,017.00"
North America,6/11/2024,Cloud,OS,"8,985.00"
North America,6/12/2024,Cloud,Cloud Service,"1,445.00"
North America,6/13/2024,Cloud,Support,"9,771.00"
North America,6/14/2024,Cloud,Certification,"4,391.00"
North America,6/15/2024,Cloud,MIS,"6,911.00"
North America,6/16/2024,Cloud,ERP,"3,066.00"
North America,6/17/2024,Cloud,OTHERS,"2,682.00"
North America,6/18/2024,Cloud,OS,"8,095.00"
Europe,6/19/2024,Direct,MIS,"8,014.00"
Europe,6/20/2024,Direct,ERP,"4,004.00"
Europe,6/21/2024,Direct,OTHERS,"8,847.00"
Europe,6/22/2024,Direct,OS,"9,033.00"
Europe,6/23/2024,Direct,Cloud Service,"8,717.00"
Europe,6/24/2024,Direct,Support,"6,879.00"
Asia,6/25/2024,Cloud,Cloud Service,"6,772.00"
Asia,6/26/2024,Cloud,Support,"7,982.00"
North America,6/27/2024,Cloud,ERP,"6,248.00"
North America,6/28/2024,Cloud,OTHERS,"7,140.00"
North America,6/29/2024,Cloud,OS,"5,375.00"
Asia,6/30/2024,Cloud,Cloud Service,"3,825.00"
Asia,7/1/2024,Cloud,Support,"9,157.00"
North America,7/2/2024,Cloud,Certification,"5,316.00"
North America,7/3/2024,Cloud,MIS,"7,627.00"
Asia,7/4/2024,Cloud,ERP,"3,176.00"
Asia,7/5/2024,Cloud,OTHERS,"6,912.00"
Asia,7/6/2024,Cloud,OS,"2,257.00"
Asia,7/7/2024,Cloud,Cloud Service,"1,020.00"
Asia,7/8/2024,Cloud,Support,"8,986.00"
Asia,7/9/2024,Cloud,Certification,"1,098.00"
Asia,7/10/2024,Cloud,MIS,"4,704.00"
Asia,7/11/2024,Cloud,ERP,"5,235.00"
North America,7/12/2024,Cloud,OTHERS,"7,129.00"
North America,7/13/2024,Cloud,OS,"8,699.00"
North America,7/14/2024,Cloud,Cloud Service,"6,854.00"
North America,7/15/2024,Cloud,Support,"2,079.00"
North America,7/16/2024,Cloud,Certification,"8,527.00"
North America,7/17/2024,Cloud,MIS,"1,627.00"
North America,7/18/2024,Cloud,ERP,"9,713.00"
North America,7/19/2024,Cloud,OTHERS,"4,511.00"
North America,7/20/2024,Cloud,OS,"9,280.00"
North America,7/21/2024,Cloud,Cloud Service,"9,717.00"
North America,7/22/2024,Cloud,Support,"6,951.00"
Africa,7/23/2024,Distributor,Cloud Service,"6,287.00"
Africa,7/24/2024,Distributor,Support,"4,425.00"
Europe,7/25/2024,Cloud,Certification,"7,078.00"
Europe,7/26/2024,Cloud,MIS,"7,636.00"
Africa,7/27/2024,Cloud,Cloud Service,"8,604.00"
Africa,7/28/2024,Cloud,Support,"5,453.00"
Africa,7/29/2024,Cloud,Certification,"9,874.00"
Africa,7/30/2024,Cloud,MIS,"6,722.00"
Africa,7/31/2024,Cloud,ERP,"7,897.00"
Africa,8/1/2024,Cloud,OTHERS,"6,357.00"
